cliente_id,provincia,nombre
12934,Santa Fe,Leticia Kozak
12935,Santa Fe,Helena Waisman
12936,Santa Fe,Sabrina Benítez
12937,Cordoba,Gianluca Marino
12938,Santa Fe,Ornella Lucchesi
12939,Santa Fe,Anabella Fabbri
12940,Cordoba,Isidora Fernández
12941,Santa Fe,Belén Moretti
12942,Buenos Aires,Fabiana Napolitano
12943,Santa Fe,Cristian Di Marco
12944,Santa Fe,Leandro Herrera
12945,Tucuman,Valeria Iannuzzi
12946,Santa Fe,Soledad Mendoza
12947,Santa Fe,Isidora Quinteros
12948,Entre Rios,Gabriela Ortega
12949,Bolivia,Tatiana Abate
12950,Santa Fe,Karen Kohan
12951,Santa Fe,Martina Rivas
12952,Santa Fe,Inés Vega
12953,Buenos Aires,Pilar Venturi
12954,Santa Fe,Belén Cappelletti
12955,Santa Fe,Nadia Rivas
12956,Santa Fe,Sebastián Romano
12957,Buenos Aires,Gabriela Huerta
12958,Cordoba,Graciela Fernández
12959,Santa Fe,Florencia Waisman
12960,Santa Fe,Damián Delgado
12961,Santa Fe,Celeste Andreoli
12962,Santa Fe,Emilia Iglesias
12963,Santa Fe,Fabiana Toselli
12964,Santa Fe,Agustín De Santis
12965,Cordoba,Julieta Estrada
12966,Santa Fe,Bárbara Ricci
12967,Santa Fe,Umberto Andreoli
12968,Paraguay,Pilar Ortega
12969,Santa Fe,Emilia Larrosa
12970,Cordoba,Ulises Ricci
12971,Santa Fe,Wanda Rivas
12972,Buenos Aires,Ornella Palermo
12973,Santa Fe,Pilar Bianchi
12974,Santa Fe,Pilar Amato
12975,Santa Fe,Úrsula Iannuzzi
12976,Cordoba,Verónica Andreoli
12977,Santa Fe,Verónica Waisman
12978,Santiago del Estero,Florencia Di Marco
12979,Santiago del Estero,Noelia Ulloa
12980,Santa Fe,Yamila De Santis
12981,Buenos Aires,Inés Battaglia
12982,Santa Fe,Milagros Ximenez
12983,Santa Fe,Yamila Di Marco
12984,Buenos Aires,Irene Martínez
12985,Buenos Aires,Tatiana Pugliese
12986,Cordoba,Nadia Juárez
12987,Cordoba,Noelia Fernández
12988,Santa Fe,Paula Moretti
12989,Santa Fe,Daniela López
12990,Santa Fe,Valeria Abate
12991,Santa Fe,Ulises Cervantes
12992,Buenos Aires,Malena Toselli
12993,Cordoba,Karen Battaglia
12994,Santa Fe,Orlando Neri
12995,Santa Fe,Delfina Toscano
12996,Santiago del Estero,Noelia Benítez
12997,Santa Fe,Inés Estrada
12998,Cordoba,Yolanda Palermo
12999,Brasil,Paula Abate
13000,Buenos Aires,Emilia Kozak
13001,Santa Fe,Tatiana Battaglia
13002,Santa Fe,Tamara Battaglia
13003,Buenos Aires,Zaira Navarro
13004,Corrientes,Renata Fabbri
13005,Buenos Aires,Martina Andreoli
13006,Santa Fe,Santiago Lombardi
13007,Buenos Aires,Camila Mendoza
13008,Cordoba,Bárbara Andreoli
13009,Buenos Aires,Belén Bianchi
13010,Santa Fe,Luciana Fernández
13011,Santa Fe,Leticia Sabbatini
13012,Santa Fe,Diego Greco
13013,Buenos Aires,Julieta Lombardi
13014,Entre Rios,Gabriela Ulloa
13015,Cordoba,Agustín Cervantes
13016,Cordoba,Catalina Pugliese
13017,Santa Fe,Luciana Gómez
13018,Santa Fe,Helena Romano
13019,Buenos Aires,Elena Fabbri
13020,Buenos Aires,Josefina Ferrari
13021,Santa Fe,Irene Neri
13022,Buenos Aires,Patricio Juárez
13023,Buenos Aires,Isidora Andreoli
13024,San Luis,Eva Rivas
13025,Santa Fe,Aldana Delgado
13026,Santa Fe,Celeste Venturi
13027,Santa Fe,Bruno Martínez
13028,Santa Fe,Celeste Costantini
13029,Buenos Aires,Belén Gómez
13030,Cordoba,Bárbara López
13031,San Luis,Paula Amato
13032,Cordoba,Renata Alvarez
13033,Santa Fe,Gabriela Mendoza
13034,Paraguay,Virginia Toselli
13035,Cordoba,Úrsula Ojeda
13036,Santa Fe,Verónica Lombardi
13037,Santa Fe,Celeste Lombardi
13038,Santa Fe,Soledad Venturi
13039,Entre Rios,Cristian Salerno
13040,Buenos Aires,Yamila Palermo
13041,Santa Fe,Ornella Costantini
13042,Santa Fe,Rocío Greco
13043,Santa Fe,Delfina Ortega
13044,Santa Fe,Tamara Kozak
13045,Cordoba,Irene Zuccaro
13046,Santa Fe,Fabiana Fabbri
13047,Santa Fe,Sebastián Neri
13048,Santa Fe,Rocío Bianchi
13049,Santa Fe,Jazmín Larrosa
13050,Santiago del Estero,Fabiana Toscano
13051,Santa Fe,Silvana Moretti
13052,Santa Fe,Fabiana Pugliese
13053,Santa Fe,Hernán Ricci
13054,Santa Fe,Jazmín Navarro
13055,Santa Fe,Aldana Vega
13056,Santa Fe,Graciela Moretti
13057,Paraguay,Paula Romano
13058,Santa Fe,Helena Zarate
13059,Santa Fe,Luciana Vega
13060,Cordoba,Ignacio Fernández
13061,Santa Fe,Noelia Gómez
13062,Santa Fe,Elena Benedetti
13063,Uruguay,Karen Salerno
13064,Bolivia,Emilia Alvarez
13065,Cordoba,Aldana Di Marco
13066,Santa Fe,Graciela Sánchez
13067,Santa Fe,Celeste Marino
13068,Santa Fe,Wanda Battaglia
13069,Santa Fe,Yésica Alvarez
13070,Santa Fe,Belén Napolitano
13071,Santa Fe,Bárbara Fabbri
13072,Santa Fe,Florencia Ulloa
13073,Buenos Aires,Tatiana Esposito
13074,Santa Fe,Héctor Domínguez
13075,Cordoba,Paula Jiménez
13076,Santa Fe,Carla Domínguez
13077,Buenos Aires,Zulema Abate
13078,Santa Fe,Carla Di Marco
13079,Santa Fe,Gisela Giménez
13080,Chile,Tamara Venturi
13081,Santa Fe,Zaira Di Marco
13082,Santa Fe,Pilar Giménez
13083,Buenos Aires,Emilia Costantini
13084,Buenos Aires,Dayana Huerta
13085,Santa Fe,Carla Rivas
13086,Cordoba,Pilar Kozak
13087,Cordoba,Karen Zarate
13088,Cordoba,Julián Ximenez
13089,Santa Fe,Yamila Farina
13090,Santa Fe,Pilar Nuñez
13091,Santa Fe,Ximena Esposito
13092,Santa Fe,Anabella Greco
13093,Tucuman,Virginia Lombardi
13094,Santa Fe,Martina Herrera
13095,Santa Fe,Tamara Mendoza
13096,Cordoba,Zaira Delgado
13097,Chaco,Malena Castro
13098,Cordoba,Pedro Pugliese
13099,Buenos Aires,Malena Salerno
13100,Santa Fe,Facundo Di Marco
13101,San Luis,Dayana Pugliese
13102,Santa Fe,Celeste Huerta
13103,Santa Fe,Julián Kohan
13104,Santa Fe,Walter Kozak
13105,Santa Fe,Benjamín Cervantes
13106,Buenos Aires,Ximena Zarate
13107,Santa Fe,Elena Ojeda
13108,Santa Fe,Olivia Mendoza
13109,Cordoba,Dayana Vega
13110,Santa Fe,Belén López
13111,Santa Fe,Rocío Marino
13112,Santa Fe,Olivia Iglesias
13113,Cordoba,Celeste Sánchez
13114,Entre Rios,Gabriela Juárez
13115,Santa Fe,Fermín Greco
13116,Santa Fe,Rodrigo Alvarez
13117,Buenos Aires,Verónica Sánchez
13118,Cordoba,Yamila Rivas
13119,Santa Fe,Martina Vega
13120,Cordoba,Elena Juárez
13121,Buenos Aires,Irene Alvarez
13122,Santa Fe,Julieta Abate
13123,Santa Fe,Gisela Fernández
13124,Santa Fe,Malena Alvarez
13125,Cordoba,Pablo Waisman
13126,Cordoba,Julieta Jiménez
13127,Chaco,Tatiana Quinteros
13128,Santa Fe,Catalina Torres
13129,Santa Fe,Camila Estrada
13130,Santa Fe,Gianluca Cervantes
13131,Santa Fe,Malena Lombardi
13132,Paraguay,Graciela Iglesias
13133,Santa Fe,Eva Lucchesi
13134,Paraguay,Elena Giménez
13135,Santa Fe,Orlando Ortega
13136,Chile,Emilia Ricci
13137,Cordoba,Anabella Bianchi
13138,Cordoba,Nadia Quiroga
13139,Cordoba,Fabiana Rivas
13140,Cordoba,Malena Giordano
13141,Santa Fe,Cristian Sánchez
13142,Santa Fe,Fabiana Ojeda
13143,Cordoba,Jazmín Amato
13144,Santa Fe,Wanda Pugliese
13145,Santa Fe,Bárbara Giordano
13146,Santa Fe,Yolanda Nuñez
13147,Paraguay,Nadia Domínguez
13148,Corrientes,Aldana Ferrari
13149,Santa Fe,Emilia Toscano
13150,Santa Fe,Camila Quiroga
13151,Buenos Aires,Delfina Abate
13152,Cordoba,Luciana Juárez
13153,Santa Fe,Yamila Delgado
13154,Santa Fe,Damián Salerno
13155,Buenos Aires,Ximena Cappelletti
13156,Santa Fe,Sebastián Andreoli
13157,Entre Rios,Paula Bianchi
13158,Santa Fe,Emilia Pérez
13159,La Pampa,Celeste Zarate
13160,Buenos Aires,Elena Lombardi
13161,Santa Fe,Josefina Castro
13162,Santa Fe,Renata Toselli
13163,Entre Rios,Raquel Sánchez
13164,Buenos Aires,Sebastián Giménez
13165,Santa Fe,Yolanda Salerno
13166,Santa Fe,Martina Martínez
13167,Cordoba,Diego Salerno
13168,Buenos Aires,Isidora Kozak
13169,Buenos Aires,Oscar Neri
13170,Brasil,Gisela Ferrari
13171,Santa Fe,Úrsula Alvarez
13172,Santa Fe,Ulises Ojeda
13173,Santa Fe,Diego Martínez
13174,Santa Fe,Noelia Abate
13175,Santa Fe,Abril Greco
13176,Entre Rios,Karen Ferrari
13177,Cordoba,Nadia Battaglia
13178,Buenos Aires,Eva Estrada
13179,Santa Fe,Gabriela Zarate
13180,Santiago del Estero,Noelia Quiroga
13181,Santa Fe,Martina Gómez
13182,Buenos Aires,Milagros De Santis
13183,Santa Fe,Julieta Larrosa
13184,Santa Fe,Noelia Lucchesi
13185,Buenos Aires,Irene Zarate
13186,Santa Fe,Delfina Quiroga
13187,Santa Fe,Wanda Greco
13188,Santa Fe,Hernán Andreoli
13189,Santa Fe,Emilia Giordano
13190,Santa Fe,Inés Cervantes
13191,Cordoba,Hernán Domínguez
13192,Buenos Aires,Belén Andreoli
13193,Cordoba,Karen Giordano
13194,Santa Fe,Belén Kohan
13195,Buenos Aires,Milagros Giménez
13196,Brasil,Jazmín Castro
13197,Santa Fe,Gabriela Esposito
13198,Buenos Aires,Julieta Sabbatini
13199,Buenos Aires,Raquel Delgado
13200,Corrientes,Tomás Napolitano
13201,Santa Fe,Yamila Vega
13202,Santa Fe,Aldana Ximenez
13203,Santa Fe,Karen Kozak
13204,Santa Fe,Gianluca Alvarez
13205,Santa Fe,Luciana Kozak
13206,Buenos Aires,Virginia Greco
13207,Entre Rios,Raquel Torres
13208,Santa Fe,Florencia Farina
13209,Cordoba,Josefina Alvarez
13210,Santa Fe,Paula Castro
13211,Santa Fe,Yamila Juárez
13212,Santa Fe,Elena Mendoza
13213,Cordoba,Bárbara Neri
13214,Cordoba,Eva Salerno
13215,Santa Fe,Malena Quinteros
13216,Buenos Aires,Raquel Zuccaro
13217,Santa Fe,Silvana Pagani
13218,Cordoba,Malena Moretti
13219,Santa Fe,Zulema Lombardi
13220,Corrientes,Emiliano Domínguez
13221,Santa Fe,Yésica Vega
13222,Santa Fe,Julián Romano
13223,Chaco,Celeste Cappelletti
13224,Santa Fe,Bruno Quiroga
13225,Santa Fe,Martina Alvarez
13226,Santa Fe,Daniela Waisman
13227,Buenos Aires,Jazmín Pagani
13228,Cordoba,Silvana Venturi
13229,Entre Rios,Luciana Toselli
13230,Santa Fe,Virginia Toscano
13231,Entre Rios,Belén Giordano
13232,Santa Fe,Valeria Ortega
13233,Santa Fe,Bruno Alvarez
13234,Cordoba,Silvana Sabbatini
13235,Santa Fe,Fabiana Jiménez
13236,Buenos Aires,Quique Napolitano
13237,Santa Fe,Bárbara Amato
13238,Santa Fe,Ximena Ricci
13239,Santa Fe,Raquel Giménez
13240,Santa Fe,Benjamín Jiménez
13241,Santa Fe,Elena Toscano
13242,Buenos Aires,Delfina Zuccaro
13243,Santa Fe,Belén Giménez
13244,La Pampa,Milagros Toselli
13245,Buenos Aires,Raquel Lucchesi
13246,Santa Fe,Daniela Iannuzzi
13247,Santa Fe,Ulises Zarate
13248,Santa Fe,Luciana Sánchez
13249,Cordoba,Zulema Esposito
13250,Chaco,Zulema Benedetti
13251,Santa Fe,Helena Huerta
13252,Santa Fe,Baltasar Gómez
13253,Santa Fe,Kevin Pugliese
13254,Cordoba,Fabiana Farina
13255,Santa Fe,Abril Andreoli
13256,Bolivia,Karen Waisman
13257,Santa Fe,Iván Huerta
13258,Santa Fe,Florencia Domínguez
13259,Santa Fe,Elena Greco
13260,Corrientes,Yésica Andreoli
13261,Santa Fe,Milagros Herrera
13262,Santiago del Estero,Anabella Mendoza
13263,Cordoba,Quique Quinteros
13264,Santa Fe,Jazmín Gómez
13265,Cordoba,Josefina Mendoza
13266,Buenos Aires,Gisela Quiroga
13267,Santa Fe,Gustavo Iglesias
13268,Buenos Aires,Wanda Sánchez
13269,Buenos Aires,Belén Ojeda
13270,Santa Fe,Florencia López
13271,Paraguay,Florencia Sánchez
13272,Cordoba,Aldana Ricci
13273,Cordoba,Olivia Ulloa
13274,Santa Fe,Zulema Giménez
13275,Cordoba,Martina De Santis
13276,Cordoba,Emilia Bianchi
13277,Santa Fe,Eva Esposito
13278,Santa Fe,Ornella Ortega
13279,Entre Rios,Mauro Ximenez
13280,Santa Fe,Noelia Palermo
13281,Santa Fe,Verónica Esposito
13282,Santa Fe,Ximena Fernández
13283,San Luis,Sabrina Pugliese
13284,Buenos Aires,Daniela Salerno
13285,Santa Fe,Olivia Sabbatini
13286,Santa Fe,Zulema Farina
13287,Santa Fe,Rocío Toselli
13288,Santa Fe,Ciro Abate
13289,Cordoba,Patricio Cervantes
13290,Santa Fe,Milagros Giordano
13291,Cordoba,Zaira Martínez
13292,Santa Fe,Elena Delgado
13293,Chaco,Eduardo Palermo
13294,Santa Fe,Jazmín Quinteros
13295,Cordoba,Nicolás Iannuzzi
13296,Bolivia,Delfina Giordano
13297,Santa Fe,Josefina Pugliese
13298,Santa Fe,Sabrina Jiménez
13299,Cordoba,Virginia Zarate
13300,Santa Fe,Aldana Mendoza
13301,Buenos Aires,Delfina Kohan
13302,Cordoba,Josefina Vega
13303,La Pampa,Santiago Amato
13304,Buenos Aires,Yamila Lombardi
13305,Entre Rios,Delfina Domínguez
13306,Cordoba,Catalina Juárez
13307,Santa Fe,Yésica Amato
13308,Santa Fe,Franco Iglesias
13309,Buenos Aires,Úrsula Giménez
13310,Santa Fe,Bárbara Toscano
13311,Santa Fe,Silvana Greco
13312,Chile,Irene Moretti
13313,Buenos Aires,Pilar Castro
13314,Santa Fe,Catalina López
13315,Santa Fe,Luciana Waisman
13316,Santa Fe,Ciro Torres
13317,Santa Fe,Helena Fabbri
13318,Cordoba,Matías Delgado
13319,Santa Fe,Orlando Romano
13320,Santa Fe,Eva Waisman
13321,Santa Fe,Eva Castro
13322,Buenos Aires,Nadia Pérez
13323,Entre Rios,Milagros Lombardi
13324,Santa Fe,Elena Estrada
13325,Santa Fe,Malena Rivas
13326,Cordoba,Isidora Estrada
13327,Santiago del Estero,Tatiana Bianchi
13328,Santa Fe,Bárbara Di Marco
13329,Santa Fe,Eva Giménez
13330,Cordoba,Milagros Quiroga
13331,Cordoba,Aldana Estrada
13332,Uruguay,Ximena Nuñez
13333,Santa Fe,Wanda Salerno
13334,Buenos Aires,Milagros Costantini
13335,Cordoba,Tatiana Giordano
13336,Corrientes,Irene López
13337,Santa Fe,Inés Esposito
13338,San Luis,Gisela Gómez
13339,Santa Fe,Aldana Nuñez
13340,Santa Fe,Luciana Pagani
13341,Corrientes,Noelia Neri
13342,Cordoba,Daniela Moretti
13343,Santa Fe,Daniela Benítez
13344,Santa Fe,Umberto Di Marco
13345,Santa Fe,Gabriela Domínguez
13346,Cordoba,Bárbara Giménez
13347,Santa Fe,Tatiana Domínguez
13348,Corrientes,Ramiro Sabbatini
13349,Cordoba,Inés Neri
13350,Corrientes,Darío Delgado
13351,Santa Fe,Delfina Marino
13352,Santa Fe,Thiago Quiroga
13353,Cordoba,Florencia Battaglia
13354,Santa Fe,Waldo Mendoza
13355,Santa Fe,Leticia Quinteros
13356,Cordoba,Malena Huerta
13357,Cordoba,Luciana Neri
13358,Santa Fe,Zulema Ricci
13359,Cordoba,Florencia Navarro
13360,Cordoba,Silvana Huerta
13361,Santa Fe,Fabiana Mendoza
13362,Cordoba,Josefina Larrosa
13363,Santa Fe,Silvana Lombardi
13364,Buenos Aires,Abril Nuñez
13365,Santa Fe,Valeria Huerta
13366,Chile,Zaira Iglesias
13367,Buenos Aires,Rocío Ximenez
13368,Santa Fe,Eduardo Juárez
13369,Santa Fe,Úrsula Romano
13370,Buenos Aires,Renata Cervantes
13371,Cordoba,Florencia Quinteros
13372,Entre Rios,Dayana Palermo
13373,Santa Fe,Zulema Moretti
13374,Santa Fe,Soledad López
13375,Santa Fe,Jazmín Ximenez
13376,Santa Fe,Patricio Benedetti
13377,Santa Fe,Valeria Martínez
13378,Buenos Aires,Eva Quiroga
13379,Santa Fe,Inés Pérez
13380,Entre Rios,Celeste Ojeda
13381,Santa Fe,Emilia Di Marco
13382,Cordoba,Soledad Ulloa
13383,Santa Fe,Pablo Palermo
13384,Entre Rios,Milagros Marino
13385,Santa Fe,Helena Domínguez
13386,Cordoba,Zulema Fernández
13387,Santa Fe,Yolanda Jiménez
13388,Santa Fe,Raquel Iannuzzi
13389,Santa Fe,Dayana Sánchez
13390,Santa Fe,Ximena López
13391,Buenos Aires,Yolanda Pugliese
13392,Santa Fe,Leticia Castro
13393,Cordoba,Bárbara Rivas
13394,Cordoba,Helena Mendoza
13395,Santa Fe,Yésica Castro
13396,Santa Fe,Gabriela Greco
13397,Santa Fe,Elena Jiménez
13398,Cordoba,Emilia Quiroga
13399,Cordoba,Silvana Fernández
13400,La Pampa,Catalina Quinteros
13401,Santa Fe,Josefina Greco
13402,Santa Fe,Isidora Palermo
13403,Santa Fe,Darío Ricci
13404,Santa Fe,Martina Quiroga
13405,Santa Fe,Rocío Romano
13406,San Luis,Bruno Iannuzzi
13407,Santa Fe,Celeste Amato
13408,Santa Fe,Tamara Navarro
13409,Santa Fe,Ornella Quinteros
13410,Santa Fe,Renata Pérez
13411,Santa Fe,Úrsula Juárez
13412,Buenos Aires,Nadia Waisman
13413,Santa Fe,Fabiana Costantini
13414,Santa Fe,Tomás Kozak
13415,Santa Fe,Renata Lucchesi
13416,Buenos Aires,Zaira Cappelletti
13417,Santa Fe,Inés Herrera
13418,Cordoba,Camila Juárez
13419,Santa Fe,Celeste Napolitano
13420,Santiago del Estero,Verónica Iannuzzi
13421,Santa Fe,Pilar Toselli
13422,Buenos Aires,Julieta Moretti
13423,Cordoba,Agustín Estrada
13424,Santa Fe,Gabriela Costantini
13425,Santa Fe,Leticia Pugliese
13426,Santa Fe,Verónica Domínguez
13427,Buenos Aires,Tatiana Cappelletti
13428,Santiago del Estero,Úrsula Rivas
13429,Santa Fe,Silvana Torres
13430,San Luis,Gabriela Marino
13431,Entre Rios,Tomás Waisman
13432,Santa Fe,Elena Battaglia
13433,Buenos Aires,Rodrigo Navarro
13434,Entre Rios,Rocío Larrosa
13435,Santa Fe,Graciela Amato
13436,Santa Fe,Leticia De Santis
13437,Santa Fe,Helena Cappelletti
13438,Santa Fe,Celeste Moretti
13439,Corrientes,Camila Lombardi
13440,Santa Fe,Abril Esposito
13441,Santa Fe,Soledad Zarate
13442,Santa Fe,Malena Waisman
13443,Corrientes,Ximena Quiroga
13444,Santa Fe,Elena Giordano
13445,Santa Fe,Graciela Alvarez
13446,Santa Fe,Inés Venturi
13447,Chile,Delfina Costantini
13448,Santa Fe,Karen Zuccaro
13449,Santa Fe,Leticia Bianchi
13450,Cordoba,Jazmín Zuccaro
13451,Cordoba,Carla Pagani
13452,Santa Fe,Zulema Larrosa
13453,Cordoba,Daniela Amato
13454,Santa Fe,Florencia Ortega
13455,Santa Fe,Rocío Martínez
13456,Santa Fe,Virginia Nuñez
13457,Santa Fe,Catalina Gómez
13458,Buenos Aires,Paula Zuccaro
13459,Santa Fe,Valeria Salerno
13460,Santa Fe,Noelia Waisman
13461,Brasil,Soledad Ortega
13462,Santa Fe,Jazmín Iglesias
13463,Santa Fe,Inés Domínguez
13464,Santa Fe,Soledad Jiménez
13465,Buenos Aires,Dayana Esposito
13466,Santa Fe,Zulema Amato
13467,Bolivia,Yamila Giordano
13468,Santa Fe,Wanda Ximenez
13469,Cordoba,Zulema De Santis
13470,Santa Fe,Yésica Costantini
13471,Tucuman,Pilar Navarro
13472,Corrientes,Martina Estrada
13473,Santa Fe,Karen Herrera
13474,Uruguay,Ulises Napolitano
13475,Tucuman,Daniela Jiménez
13476,Cordoba,Raquel Neri
13477,Buenos Aires,Darío Pérez
13478,Buenos Aires,Paula Huerta
13479,Santa Fe,Gabriela Ximenez
13480,Santa Fe,Tatiana Jiménez
13481,Santa Fe,Delfina Napolitano
13482,Santa Fe,Daniela Martínez
13483,Santa Fe,Tamara Ximenez
13484,Santa Fe,Yamila Sabbatini
13485,Santa Fe,Leticia Fabbri
13486,Paraguay,Valeria Toselli
13487,Buenos Aires,Olivia Abate
13488,Santa Fe,Yolanda Fabbri
13489,Buenos Aires,Ximena Juárez
13490,Uruguay,Nicolás Estrada
13491,Cordoba,Ximena Pagani
13492,Entre Rios,Paula López
13493,Brasil,Nadia Palermo
13494,Santa Fe,Raquel Amato
13495,Santa Fe,Graciela De Santis
13496,Santa Fe,Martina Toselli
13497,Cordoba,Rocío Iglesias
13498,Santa Fe,Bárbara Ferrari
13499,Cordoba,Karen Ulloa
13500,Santa Fe,Nadia Pugliese
